**********************
Windows PowerShell transcript start
Start time: 20220203025700
Username: DESKTOP-SITPOTH\sysadmin
RunAs User: DESKTOP-SITPOTH\sysadmin
Configuration Name: 
Machine: DESKTOP-SITPOTH (Microsoft Windows NT 10.0.19041.0)
Host Application: C:\Windows\system32\WindowsPowerShell\v1.0\PowerShell_ISE.exe
Process ID: 6240
PSVersion: 5.1.19041.1
PSEdition: Desktop
PSCompatibleVersions: 1.0, 2.0, 3.0, 4.0, 5.0, 5.1.19041.1
BuildVersion: 10.0.19041.1
CLRVersion: 4.0.30319.42000
WSManStackVersion: 3.0
PSRemotingProtocolVersion: 2.3
SerializationVersion: 1.1.0.1
**********************
**********************
Command start time: 20220203025700
**********************
PS>[Microsoft.Windows.PowerShell.Gui.Internal.HostTextWriter]::RegisterHost($host.ui)
**********************
Command start time: 20220203025701
**********************
PS>filter more { $_ }
**********************
Command start time: 20220203025701
**********************
PS>
function psEdit([Parameter(Mandatory=$true)]$filenames)
{
    foreach ($filename in $filenames)
    {
        dir $filename | where {!$_.PSIsContainer} | %{
            $psISE.CurrentPowerShellTab.Files.Add($_.FullName) > $null
        }
    }
}
**********************
Command start time: 20220203025701
**********************
PS>$OutputEncoding = [System.Console]::OutputEncoding
**********************
Command start time: 20220203025701
**********************
PS>ipmo ISE
**********************
Command start time: 20220203025702
**********************
PS>CommandInvocation(Set-Variable): "Set-Variable"
>> ParameterBinding(Set-Variable): name="Name"; value="profile"
>> ParameterBinding(Set-Variable): name="Value"; value="C:\Users\sysadmin\Documents\WindowsPowerShell\Microsoft.PowerShellISE_profile.ps1"
>> ParameterBinding(Set-Variable): name="Option"; value="None"
**********************
Command start time: 20220203025703
**********************
PS C:\Users\sysadmin> @(Get-Command  -CommandType Cmdlet, Function, Script, ExternalScript, Workflow),@(get-module)

CommandType     Name                                               Version    Source
Function        Get-OdbcDriver                                     1.0.0.0    Wdac
Function        Get-OdbcDsn                                        1.0.0.0    Wdac
Function        Get-OdbcPerfCounter                                1.0.0.0    Wdac
Function        Get-OffloadDataTransferSetting                     2.0.0.0    Storage
Function        Get-OperationValidation                            1.0.1      Microsoft.PowerShell.Operation.Valid...
Function        Get-Partition                                      2.0.0.0    Storage
Function        Get-PartitionSupportedSize                         2.0.0.0    Storage
Function        Get-PcsvDevice                                     1.0.0.0    PcsvDevice
Function        Get-PcsvDeviceLog                                  1.0.0.0    PcsvDevice
Function        Get-PhysicalDisk                                   2.0.0.0    Storage
Function        Get-PhysicalDiskStorageNodeView                    2.0.0.0    Storage
Function        Get-PhysicalExtent                                 2.0.0.0    Storage
Function        Get-PhysicalExtentAssociation                      2.0.0.0    Storage
Function        Get-PnpDevice                                      1.0.0.0    PnpDevice
Function        Get-PnpDeviceProperty                              1.0.0.0    PnpDevice
Function        Get-PrintConfiguration                             1.1        PrintManagement
Function        Get-Printer                                        1.1        PrintManagement
Function        Get-PrinterDriver                                  1.1        PrintManagement
Function        Get-PrinterPort                                    1.1        PrintManagement
Function        Get-PrinterProperty                                1.1        PrintManagement
Function        Get-PrintJob                                       1.1        PrintManagement
Function        Get-PSRepository                                   1.0.0.1    PowerShellGet
Function        Get-ResiliencySetting                              2.0.0.0    Storage
Function        Get-ScheduledTask                                  1.0.0.0    ScheduledTasks
Function        Get-ScheduledTaskInfo                              1.0.0.0    ScheduledTasks
Function        Get-SmbBandWidthLimit                              2.0.0.0    SmbShare
Function        Get-SmbClientConfiguration                         2.0.0.0    SmbShare
Function        Get-SmbClientNetworkInterface                      2.0.0.0    SmbShare
Function        Get-SmbConnection                                  2.0.0.0    SmbShare
Function        Get-SmbDelegation                                  2.0.0.0    SmbShare
Function        Get-SmbGlobalMapping                               2.0.0.0    SmbShare
Function        Get-SmbMapping                                     2.0.0.0    SmbShare
Function        Get-SmbMultichannelConnection                      2.0.0.0    SmbShare
Function        Get-SmbMultichannelConstraint                      2.0.0.0    SmbShare
Function        Get-SmbOpenFile                                    2.0.0.0    SmbShare
Function        Get-SmbServerCertificateMapping                    2.0.0.0    SmbShare
Function        Get-SmbServerConfiguration                         2.0.0.0    SmbShare
Function        Get-SmbServerNetworkInterface                      2.0.0.0    SmbShare
Function        Get-SmbSession                                     2.0.0.0    SmbShare
Function        Get-SmbShare                                       2.0.0.0    SmbShare
Function        Get-SmbShareAccess                                 2.0.0.0    SmbShare
Function        Get-SmbWitnessClient                               2.0.0.0    SmbWitness
Function        Get-StartApps                                      1.0.0.0    StartLayout
Function        Get-StorageAdvancedProperty                        2.0.0.0    Storage
Function        Get-StorageBusBinding                              1.0.0.0    StorageBusCache
Function        Get-StorageBusDisk                                 1.0.0.0    StorageBusCache
Function        Get-StorageChassis                                 2.0.0.0    Storage
Function        Get-StorageDiagnosticInfo                          2.0.0.0    Storage
Function        Get-StorageEnclosure                               2.0.0.0    Storage
Function        Get-StorageEnclosureStorageNodeView                2.0.0.0    Storage
Function        Get-StorageEnclosureVendorData                     2.0.0.0    Storage
Function        Get-StorageExtendedStatus                          2.0.0.0    Storage
Function        Get-StorageFaultDomain                             2.0.0.0    Storage
Function        Get-StorageFileServer                              2.0.0.0    Storage
Function        Get-StorageFirmwareInformation                     2.0.0.0    Storage
Function        Get-StorageHealthAction                            2.0.0.0    Storage
Function        Get-StorageHealthReport                            2.0.0.0    Storage
Function        Get-StorageHealthSetting                           2.0.0.0    Storage
Function        Get-StorageHistory                                 2.0.0.0    Storage
Function        Get-StorageJob                                     2.0.0.0    Storage
Function        Get-StorageNode                                    2.0.0.0    Storage
Function        Get-StoragePool                                    2.0.0.0    Storage
Function        Get-StorageProvider                                2.0.0.0    Storage
Function        Get-StorageRack                                    2.0.0.0    Storage
Function        Get-StorageReliabilityCounter                      2.0.0.0    Storage
Function        Get-StorageScaleUnit                               2.0.0.0    Storage
Function        Get-StorageSetting                                 2.0.0.0    Storage
Function        Get-StorageSite                                    2.0.0.0    Storage
Function        Get-StorageSubSystem                               2.0.0.0    Storage
Function        Get-StorageTier                                    2.0.0.0    Storage
Function        Get-StorageTierSupportedSize                       2.0.0.0    Storage
Function        Get-SupportedClusterSizes                          2.0.0.0    Storage
Function        Get-SupportedFileSystems                           2.0.0.0    Storage
Function        Get-TargetPort                                     2.0.0.0    Storage
Function        Get-TargetPortal                                   2.0.0.0    Storage
Function        Get-TestDriveItem                                  3.4.0      Pester
Function        Get-Verb
Function        Get-VirtualDisk                                    2.0.0.0    Storage
Function        Get-VirtualDiskSupportedSize                       2.0.0.0    Storage
Function        Get-Volume                                         2.0.0.0    Storage
Function        Get-VolumeCorruptionCount                          2.0.0.0    Storage
Function        Get-VolumeScrubPolicy                              2.0.0.0    Storage
Function        Get-VpnConnection                                  2.0.0.0    VpnClient
Function        Get-VpnConnectionTrigger                           2.0.0.0    VpnClient
Function        Get-WdacBidTrace                                   1.0.0.0    Wdac
Function        Get-WindowsUpdateLog                               1.0.0.0    WindowsUpdate
Function        Grant-FileShareAccess                              2.0.0.0    Storage
Function        Grant-SmbShareAccess                               2.0.0.0    SmbShare
Function        H:
Function        help
Function        Hide-VirtualDisk                                   2.0.0.0    Storage
Function        I:
Function        Import-BCCachePackage                              1.0.0.0    BranchCache
Function        Import-BCSecretKey                                 1.0.0.0    BranchCache
Function        Import-IseSnippet                                  1.0.0.0    ISE
Function        Import-PowerShellDataFile                          3.1.0.0    Microsoft.PowerShell.Utility
Function        ImportSystemModules
Function        In                                                 3.4.0      Pester
Function        Initialize-Disk                                    2.0.0.0    Storage
Function        InModuleScope                                      3.4.0      Pester
Function        Install-Dtc                                        1.0.0.0    MsDtc
Function        Install-Module                                     1.0.0.1    PowerShellGet
Function        Install-Script                                     1.0.0.1    PowerShellGet
Function        Invoke-AsWorkflow                                  1.0.0.0    PSWorkflowUtility
Function        Invoke-Mock                                        3.4.0      Pester
Function        Invoke-OperationValidation                         1.0.1      Microsoft.PowerShell.Operation.Valid...
Function        Invoke-Pester                                      3.4.0      Pester
Function        It                                                 3.4.0      Pester
Function        J:
Function        K:
Function        L:
Function        Lock-BitLocker                                     1.0.0.0    BitLocker
Function        M:
Function        mkdir
Function        Mock                                               3.4.0      Pester
Function        Mount-DiskImage                                    2.0.0.0    Storage
Function        Move-SmbWitnessClient                              2.0.0.0    SmbWitness
Function        N:
Function        New-AutologgerConfig                               1.0.0.0    EventTracingManagement
Function        New-DAEntryPointTableItem                          1.0.0.0    DirectAccessClientComponents
Function        New-DscChecksum                                    1.1        PSDesiredStateConfiguration
Function        New-EapConfiguration                               2.0.0.0    VpnClient
Function        New-EtwTraceSession                                1.0.0.0    EventTracingManagement
Function        New-FileShare                                      2.0.0.0    Storage
Function        New-Fixture                                        3.4.0      Pester
Function        New-Guid                                           3.1.0.0    Microsoft.PowerShell.Utility
Function        New-IscsiTargetPortal                              1.0.0.0    iSCSI
Function        New-IseSnippet                                     1.0.0.0    ISE
Function        New-MaskingSet                                     2.0.0.0    Storage
Function        New-MpPerformanceRecording                         1.0        ConfigDefender
Function        New-NetAdapterAdvancedProperty                     2.0.0.0    NetAdapter
